Address,ID(Google),Name,Price_Level(Google),Rating(Google),Zip
"121 Pickle Rd, Austin, TX 78704, USA",603e6b0c9db981bd2480b4807ccb65628d163317,Pueblo Viejo Taco Truck,,4.8,78704
"5520 Burnet Rd #101, Austin, TX 78756, USA",35ef6c737be6926b44434bf3257a60722fc81497,Taco Flats,1.0,4.5,78756
"E 7th St & Trinity St, Austin, TX 78701, USA",bf2edd8615bfb64ba39d25fcc879e350a840d559,Mama V's Quezzadillaville,,3.1,78701
"9414 Parkfield Dr, Austin, TX 78758, USA",c4f91903d64384b29f360906b8034e2ce3c5a4d1,Taco More,1.0,4.1,78758
"2015 E Riverside Dr., Austin, TX 78741, USA",f91ae20a45cfb0cac64111e501d9829c601f437f,Taco More,1.0,4.1,78741
"1940 W William Cannon Dr, Austin, TX 78745, USA",4b6f241dcd5eb4c2542c6a59e8bb8ed305f9e7ee,Jalapeños,,4.1,78745
"2300 E Cesar Chavez St, Austin, TX 78702, USA",f5f88a804e4077e1963f7e01c3858b4028556638,Juan in a Million,2.0,4.4,78702
"2219 Manor Rd, Austin, TX 78722, USA",c7993d0301c3fd19c8eda6c116ff157f610bee44,El Chilito,1.0,4.1,78722
"901 Tillery St, Austin, TX 78702, USA",90c5577649eaddbcdc56175211ce8834514c5411,Marcelino Pan y Vino,,4.7,78702
"1511 E 6th St, Austin, TX 78702, USA",17db488ab724a353b367575e512f549bc0632775,Cisco's Restaurant,1.0,4.3,78702
"1411 E 7th St, Austin, TX 78702, USA",d7f2901695579285a0193d399eb1785db6b9b137,Takoba,2.0,4.1,78702
"1623 E 7th St, Austin, TX 78702, USA",2fc12de8a97ddaf5f815d811cb693a006245b1ba,El Chilito,1.0,4.0,78702
"3518 E 7th St, Austin, TX 78702, USA",343b4bf08e0841aafabaa034b5ddc1c2025c6abe,Beto's Restaurants,,4.4,78702
"1401 E 7th St, Austin, TX 78702, USA",b9e4f611a38a8bcc58d771df4409c2a3030680dd,Granny's Tacos,,4.9,78702
"96 N Pleasant Valley Rd, Austin, TX 78702, USA",8ce386287d2e952b7a416987149051d8615d9b30,Tacos Guerrero,,4.9,78702
"1707 E 6th St, Austin, TX 78702, USA",5f66f6db203efb04dcdebb047ad64ee35df5b2d8,Tamale House East,2.0,4.3,78702
"917 Springdale Rd, Austin, TX 78702, USA",2c1981280b74a3d10187c28d67f08ceda7542c00,Papa Joe's Tex-Mex,,4.7,78702
"2101 E Cesar Chavez St, Austin, TX 78702, USA",d4f8c333a97904df55936528d3130cdbe32d9592,Taqueria Chapala,2.0,4.2,78702
"1816 E 6th St, Austin, TX 78702, USA",bac84e31c06a4811bf8fc7877bf744b3094494c7,6th Street Tacos y Mas,,4.0,78702
"1501 E 6th St, Austin, TX 78702, USA",59613fb6186781a2cef7423c8228721170195ae7,Little Plaza Taco Truck,,5.0,78702
"2324 E Cesar Chavez St, Austin, TX 78702, USA",4b7641c2254bcec0ae2b27c04ff51f11609e652f,The Vegan Nom,,4.6,78702
"2305 E 7th St, Austin, TX 78702, USA",0d1fa2c5ffdab31b3f76266d3b2d5dfb3ee3a1eb,Joe's,1.0,4.5,78702
"2410 E 7th St, Austin, TX 78702, USA",51299551830f9c8f87e2d333d72883f7e2aacf65,Tacos Y Mariscos,,3.3,78702
"1628 E Cesar Chavez St, Austin, TX 78702, USA",d0ebc9a5a31cd9ccee60126961a70bc0e10bd49d,Los Huaraches,,3.9,78702
"1701 E Cesar Chavez St, Austin, TX 78702, USA",6361b29aa1d9c903065777c598c7b044f85dade9,Las Cazuelas Mexican Restaurant,2.0,3.7,78702
"2012 E 7th St, Austin, TX 78702, USA",3814eec746889171329e4b90a20febb7ff290755,Tacos Doña rosita,,5.0,78702
"1307 E 7th St, Austin, TX 78702, USA",235c3488d708c3499dead8c703b8deaf3f53bdfb,Angie's,,3.9,78702
"2421 Webberville Rd, Austin, TX 78702, USA",19dd2d25788d01463f2d138e28646988e9a0ce7e,Chico Jr's Deluxe Taco Emporium,,4.6,78702
"1614 E 7th St, Austin, TX 78702, USA",0475c5441687456729158386ec78bf7c55f0ddbd,Nasha,1.0,4.0,78702
"2500 E 6th Street B, Austin, TX 78702, United States",cd51fdcebb6b04dc2ecaeaad65d1a3ae6ceda004,Taco Flats Airstream,,,78702
"1106 E 11th St, Austin, TX 78702, USA",4ae0f3dcbc6c752a746035c9ea71312317b3803d,Cosmic Taco,,5.0,78702
"1306 E 6th St, Austin, TX 78702, USA",d3cff0b328d9f54c2f1fe56ddb66409e89e5eb63,Licha's Cantina,2.0,4.5,78702
"517 N Interstate Hwy 35, Austin, TX 78702, USA",7a7c49e1e75018fead3ce6b9b4d94ad15ce47141,Savor De Moi,,5.0,78702
"1701 E 6th St, Austin, TX 78702, USA",18c3eaff8436280f8136f2490e9a577220c0e796,Hot Mess,,5.0,78702
"2730 E Cesar Chavez St, Austin, TX 78702, USA",0e0c3e0e2523b3ba5194379fc51ef20429adc27e,Taqueria San Luis,,4.8,78702
"3223 E 7th St, Austin, TX 78702, USA",3ccdd3909c061a37c30eb3d32afc984c4ca9d3e9,Chu-Mikal's Cafe,,4.4,78702
"750 Airport Blvd, Austin, TX 78702, USA",3eec7238a504c0d5686b692a40f0466557a3f5e0,Taco Stand,,,78702
"1410 E 6th St, Austin, TX 78702, USA",4db4b763eb6fd1f5eabe22d42044ede45096bac8,Revelry Kitchen + Bar,2.0,4.5,78702
"2121 E 6th St, Austin, TX 78702, USA",6059adc6a8960d64a5c3c0ce27a4dca441027ec8,Hi Hat Public House,,4.6,78702
"2721 E Cesar Chavez St, Austin, TX 78702, USA",3731b49acdd9e57ba3b61766bc75f1675d11bb0c,Yo lands,,5.0,78702
"A, 2711 E Cesar Chavez St, Austin, TX 78702, United States",62ce9be7b053299c070ae41d25a35da16fc9b81e,Catedral Del Marisco,,4.0,78702
"844 Airport Blvd, Austin, TX 78702, USA",f07736099ad8713b10058a834e7d9bf1e5beb0a1,Dan's Hamburgers,,4.5,78702
"105 Tillery St, Austin, TX 78702, USA",b51f70ae72c96364d40b9845b25b1ea0a63959c9,Grizzelda's,2.0,4.2,78702
"1618 E 6th St, Austin, TX 78702, USA",2fedcef6681a82d471293be6d5f70c0968491dd8,East Side King,2.0,4.4,78702
"1914 E 6th St, Austin, TX 78702, USA",97807f8fea8d5fc87a0ca0b656210f03d8260725,Counter Cafe,2.0,4.5,78702
"1901 E Martin Luther King Jr Blvd, Austin, TX 78702, USA",ddb127571848e73f3f9cac11d629cd956c19f342,Shopper's Food Mart Eatery,1.0,3.0,78702
"1818 E 12th St, Austin, TX 78702, USA",60ef5a420dad1662aea679989df470f690cc1228,Pakal Autochthonous Mexican Cookery,,5.0,78702
"1917 E 7th St, Austin, TX 78702, USA",4ab43a07f01e8d98d9cac3f561755eab102137ef,La Michoacana Meat Market,,3.8,78702
"1501 E 6th St, Austin, TX 78702, USA",550acd92e17ebde0ee40e4d27c4b10effd08ce50,Rollin Smoke BBQ,,4.5,78702
"2401 E Cesar Chavez St, Austin, TX 78702, USA",71e5c21f464f949ac3e0b1f989816be344e9bdf4,Mongers,2.0,4.5,78702
"5011 E Cesar Chavez St, Austin, TX 78702, USA",1bc6104f83491d6b411af7289f2adb9f841187ee,La Taqueria Chilanga,,5.0,78702
"1309 Rosewood Ave, Austin, TX 78702, USA",4e2cf1c0660598089c021e36362a24835fb33617,Micklethwait Craft Meats,1.0,4.7,78702
"1208 E 11th St, Austin, TX 78702, USA",3ac1c6e5bcb24a8f0d593c7dbf19253e4974b7f5,Quickie Pickie,1.0,4.4,78702
"2136 E 7th St, Austin, TX 78702, USA",c574e4e999f8d0f1dfd591cb350a0a46dafd8302,Los Comales,2.0,3.9,78702
"1901 E Cesar Chavez St, Austin, TX 78702, USA",4cc4a2832c1a52f8d23a5ba223afe3ae157500ab,Mr. Natural,2.0,4.2,78702
"642 Calles St, Austin, TX 78702, USA",05d662febc81a31c8cffa6b602ad3308b2bcaa08,El Sunzal Restaurant,2.0,3.9,78702
"1900 E Martin Luther King Jr Blvd B, Austin, TX 78702, USA",9a7096e662d9221d3cac2607c40462d6975c0b17,Austin Daily Press,,4.6,78702
"817 Airport Blvd, Austin, TX 78702, USA",e1ff3b5c34cda64a3e9c910e2168b438ef564825,El Secreto De La Abuela,,4.3,78702
"2706 Gonzales St, Austin, TX 78702, USA",a5d0f7004b28c31aa72e109a4ef1448826c2558f,Sonic Drive-In,1.0,3.3,78702
"1624 W 5th St, Austin, TX 78703, USA",5463e62622f8625946cd4bc1ce01ad75ada409c8,El Arroyo,2.0,3.8,78703
"915 N Lamar Blvd, Austin, TX 78703, USA",2c9851e2e5a3c072bf454f29813d56682f7a05b2,Fresa's - 9th & Lamar,1.0,4.1,78703
"2608 W 7th St, Austin, TX 78703, USA",5cbbcd9851f7021c65f23e10800f07d4e91e6d1a,Maudie's Cafe,2.0,4.0,78703
"3825 Lake Austin Blvd, Austin, TX 78703, USA",089c479b0873d939fccceb07479af54e6816e7b6,Hula Hut,2.0,4.1,78703
"1000 W Lynn St, Austin, TX 78703, USA",62b83987eb0f7dd7b728188a2998d7b11db72cbd,Galaxy Cafe,1.0,4.3,78703
"2304 Lake Austin Blvd, Austin, TX 78703, USA",e20cd08b659050cfe07943b4792422483730c3e3,Magnolia Cafe,2.0,4.3,78703
"1110 W 6th St, Austin, TX 78703, USA",34ff2538385f0def97a86cf4f1d8643dc5b9fac2,Z'Tejas,,4.0,78703
"626 N Lamar Blvd, Austin, TX 78703, USA",b493e30ecf74b8e2e27cfbed0893f9c5fd776b80,Counter Cafe,2.0,4.4,78703
"807 W 6th St, Austin, TX 78703, USA",3ece3985268975052c6ce7ba4261f4271ef795b5,Hut's Hamburgers,1.0,4.2,78703
"817 W 5th St, Austin, TX 78703, USA",222a78830f60a1fa777808f309ea11a127cfbfce,Super Burrito,1.0,3.8,78703
"134 E Riverside Dr, Austin, TX 78704, USA",f0e011a1f86600e29a11db2ffb4cfd6c2c1fd5fc,Taco Joint,,4.6,78704
"628 E Oltorf St, Austin, TX 78704, USA",d92f221f754d58eefb290a7b525e59a266594a02,Con Madre Kitchen,,4.6,78704
"2004 S 1st St, Austin, TX 78704, USA",c742f1debf2ee5b22f843d3d150a6486e24fca06,Polvos,2.0,4.1,78704
"1210 Barton Springs Rd, Austin, TX 78704, USA",17ed778501b83f1ac5ecb07ed4472ae276bcbfbd,Tacos El Quetzal,,3.4,78704
"501 W Oltorf St, Austin, TX 78704, USA",364276767e15c1574d16762d7bc2aece3ae04335,Habanero Cafe,1.0,4.4,78704
"500 E Ben White Blvd D-100, Austin, TX 78704, USA",71484156dd46b690d12328c0e9aab1ad7ae49e4a,Cabo Bob's,2.0,4.6,78704
"4205 Manchaca Rd, Austin, TX 78704, USA",86e1d07421a8e5558390842af4e1f6402de5905b,Trippy tacos,,4.8,78704
"1815 W Ben White Blvd, Austin, TX 78704, USA",afbd2b957b4e4255e9918cb9be0ae271f9891c2e,Taqueria Los Jaliscienses,,3.9,78704
"2316 S 1st St, Austin, TX 78704, USA",acfaa5926a3e8b20c7a5a2b70f39a6228bddb134,El Tacorrido,,4.2,78704
"4208 Manchaca Rd, Austin, TX 78704, USA",51a9aee9397cfc7cfb14242b7140e27db21863dd,Veracruz All Natural,,4.7,78704
"2613 S Lamar Blvd, Austin, TX 78704, USA",5e18e12466311be436a914d97bd0838bfc804bd8,Matt's El Rancho,2.0,4.1,78704
"2011 S 1st St, Austin, TX 78704, USA",b5274851c550aa75db19acfa3e5c9cdbd73e9a4a,El Primo,,4.9,78704
"343 S Congress Ave, Austin, TX 78704, USA",efe30d51115e4d0888706d3daaf545d0f9b5e833,Don Gume's Tacos,,5.0,78704
"4211 S Lamar Blvd A2, Austin, TX 78704, USA",b8e6e80250603808fcf9c81669f59133f3c802fe,Azul Tequila,2.0,3.9,78704
"2402 Guadalupe St, Austin, TX 78705, USA",69712dfd5486610142631e21b3e733df0e3c8ec4,QDOBA Mexican Eats,1.0,3.9,78705
"3023 Guadalupe St, Austin, TX 78705, USA",bbaac81858569e1201fb00b60782ff24a46f5798,Changos Taqueria,1.0,4.1,78705
"3704 I-35, Austin, TX 78705, USA",c71e3535efe77cd62b397783a914aaeca10f7122,Cafe Hornitos,1.0,4.5,78705
"411 W 23rd St, Austin, TX 78705, USA",8164b16f0626d507ec259527cd17c13f807f2d48,Taqueria Jefe's,,3.6,78705
"3815, 2809 San Jacinto Blvd, Austin, TX 78705, United States",71bc6843818a2b9f53bcc241b5279f41dd1709a8,Sao Paulo's Restaurant,2.0,4.3,78705
"409 W 30th St, Austin, TX 78705, USA",54b10ddb5fed75046d3bb340c44f99477a2865d6,Trudy's Texas Star,2.0,4.2,78705
"2908 Fruth St, Austin, TX 78705, USA",05d028256ead6e15eb816b81212e906b3b5a800b,Cool Beans,,4.7,78705
"9504 N Lamar Blvd, Austin, TX 78753, USA",2ff03a575b91eec50e12a6af5e2194acdde7506c,Taco Bell,1.0,3.6,78753
"5119 Burnet Rd, Austin, TX 78756, USA",5e5d926dcc37172e412ae89df552ea7b46b164ce,Torchy's Tacos,1.0,4.6,78756
"9605 Research Blvd, Austin, TX 78759, USA",cea6320863ae5a98116233a8614d9831dc5da80d,Taco Cabana,1.0,3.5,78759
"2025 Guadalupe St # 244, Austin, TX 78705, USA",c6072feb8c502b51085aef17641bbfc0de8f6771,Burrito Factory,2.0,4.8,78705
"9063 Research Blvd, Austin, TX 78758, USA",65740470af920fcec9852cca8233c4135731d837,Vazquez Restaurant,2.0,4.2,78758
"915 E Braker Ln, Austin, TX 78753, USA",87153127f943ceb9fc75457d79631c7e476e23dc,Vazquez Restaurant,1.0,4.2,78753
"907 Montopolis Dr, Austin, TX 78741, USA",84ce73f268e618eea2f4b74e4a4bf4b497cfc792,Alonzo's,,4.1,78741
"916 W 32nd St, Austin, TX 78705, USA",dcacab82437adf90b10077372a1fcd73a57288ea,Taqueria Anyeli,,5.0,78705
"201 E 24th St, Austin, TX 78712, USA",a7962441dba3625a2a2d4e22698fc37331d3fe1e,O's Campus Cafe,2.0,3.8,78712
"9900 Parmer Lane, Bldg C, Austin, TX 78717, United States",9c9c3f2e489ae80d21ce5fc8dbd4ef0a8b6928ef,Taco Bell,1.0,3.4,78717
"13770 N Highway 183, Austin, TX 78750, United States",5824c9a06b980bab5702e7558a2e052c11f16e0c,Taco Bell,1.0,2.7,78750
"1825 W Parmer Ln, Austin, TX 78727, USA",c06ef1bc0fe48a244c04ed3bc1cda005b7ab172e,Taco Bell,1.0,3.3,78727
"13376 Research Blvd, Austin, TX 78750, USA",1ffb7972b3ec48540966ce8d0c4076ce22547486,Taco Cabana,1.0,2.6,78750
"11521 Rr 620 N. E-1000, Austin, TX 78726, United States",143bd5e23f6e04a21b2e78902f0b53501bfe1a63,Torchy's Tacos,2.0,4.4,78726
"12518 Research Blvd # M, Austin, TX 78759, USA",a4447a95ce3b025da5c7a46f2ada14ad92f183b8,Yummi Tacos,,4.6,78759
"13219 Research Blvd #100, Austin, TX 78750, USA",3e5512140b3e6dde6ac3042cd9eec6ac208272e8,Papalote Taco House,1.0,4.4,78750
"13729 Research Blvd, Austin, TX 78750, USA",5241101ddb4c282707b52ea84a63f51543b82a7f,Vazquez Restaurant,2.0,4.0,78750
"8620 Burnet Rd, Austin, TX 78757, USA",641d50dbcc64ad0b6670ab1e46c2b5b33a9c034e,Taco Cabana,1.0,3.4,78757
"7515 N FM 620, Austin, TX 78726, USA",360ae8cf0761d29b5f089fa1b9fb7385a3a05cbd,Taco Bell,1.0,3.0,78726
"1921 Cedar Bend Dr, Austin, TX 78757, USA",fe1ee997f48a1485c4adeed18e363ba076c9eed3,Jr's Tacos,,4.6,78757
"2600 W Braker Ln, Austin, TX 78758, USA",45a317a7335da8b85040bb2226fa228f7f182903,Taco Bell,1.0,3.7,78758
"12200 Research Blvd #400, Austin, TX 78759, USA",7afc34b528243d488d742c7e27a468fe78ad1a4f,OneTaco - an urban taqueria,,4.4,78759
"102 W Powell Ln, Austin, TX 78753, USA",063b65562e01bcdcee1a7320e27b2ab4f755640b,Ñoños Tacos,,4.6,78753
"4211 Spicewood Springs Rd, Austin, TX 78759, USA",6f04906d771c81ccc7f04d39f96af68d3d0687f1,Torchy's Tacos,1.0,4.4,78759
"4811 W Braker Ln, Austin, TX 78759, USA",2cb7c037d53161f7358d91fbeaa976731f1da096,Taco Bell,1.0,3.1,78759
"7007 Village Center Dr, Austin, TX 78731, USA",7c892c1c503c8645b10911fa4fbb1aff6b6f53dd,Tacos Ivan,,4.7,78731
"1548 E Parmer Ln, Austin, TX 78754, USA",99eaa0a86ecd7020a8bc1ff1616a96dd969a59b2,Taco Bell,1.0,3.1,78754
"11501 Rock Rose Ave Suite 160, Austin, TX 78758, USA",ddd030ebbdc136e4f501b990feed465a5ac7e43b,Velvet Taco,2.0,4.4,78758
"11228 Domain Dr, Austin, TX 78758, USA",9b3c7fdbaea2409769fc9321947ca2fd648b369e,Rays World Taco,,3.5,78758
"8503 Hillmoore Dr, Austin, TX 78719, USA",f5506b3a88ef39b9514d693c0e8279086ca961ad,El Taco Ton- FT,,5.0,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",f40674f73f6cfda9cca1443c4febb98809298e8f,Salt Lick,2.0,4.0,78719
"3600 Presidential Blvd, Austin, TX 78719, USA",22ff50fad7f9a8a65b24c1aa867a8ccb63e41c33,Maudie's,,1.7,78719
"7709 E Ben White Blvd, Austin, TX 78744, USA",2bfb6e102610f54aead3b89fb344fe69960edcda,Javi's Best Of Tex Mex,,4.2,78744
"10050 S Hwy 183, Austin, TX 78719, USA",70b7eafb83cca3b1945152bd1092b99716c24699,La Bonita Mexican Restaurant,,3.8,78719
"6453-6481 S Hwy 183, Austin, TX 78719, USA",772467cdaa51f5b1797373ed407561f8ce438220,Antojitos Mexicanos La Guera,,4.4,78719
"301 Brazos St #150, Austin, TX 78701, USA",f50b77e31a966d96b0ce60630913d0f4d22d20f9,Uncle Julio's Mexican From Scratch,,4.0,78701
"310 Congress Ave, Austin, TX 78701, USA",d0b7d4d7480ff15be7869c971789854cd87bda08,Manuel's Downtown Mexican Restaurant,2.0,3.9,78701
"3306 Oak Springs Dr, Austin, TX 78721, USA",7b632f2c00614bd6274c46060025cebbe10b47ed,Beto's Restaurant #2,,3.9,78721
"1138 Gunter St, Austin, TX 78721, USA",04e8d8f18471dec1c238ce998681743fc17b8fdc,Taqueria Don Emilio Austin,,4.5,78721
"10205 N Lamar Blvd, Austin, TX 78753, USA",0d331d680707f09a3932ccdaa32ede509f7ecb36,Maudie's North Lamar,2.0,4.3,78753
"1005 Springdale Rd, Austin, TX 78721, USA",3116119047882fd4f3063a06494742366bc9ea6b,Taqueria La China,,3.0,78721
"3301 N Interstate 35 Frontage Rd, Austin, TX 78722, USA",0b76318f5913e1e27c714c7fdb1fff29cb6c3cab,Taqueria Los Altos,,4.4,78722
"4209 Airport Blvd, Austin, TX 78722, USA",804f0d0b1e7e22154da079365f07b966c85921be,Booty Loco's,,4.7,78722
"3101 Interstate 35 Frontage Rd, Austin, TX 78722, USA",43cfc6bacb82a700d8c414eff8b3639a088b8a99,Star Seeds Cafe,2.0,4.2,78722
"1917 Manor Rd, Austin, TX 78722, USA",481d9d4e930ced6b81493046f56b17eb6147adbb,Salty Sow,3.0,4.6,78722
"1304 E 51st St, Austin, TX 78723, USA",d18d7dad6b32fcff921c2fc6bd9b019f0dbe0d68,Paco's Tacos,2.0,4.5,78723
"1011 Reinli St, Austin, TX 78723, USA",11cc20b8185f6a8bf6b24d1bca0f51b7f1574bae,Taquerias Arandinas,,3.9,78723
"5301 Manor Rd, Austin, TX 78723, USA",a1b24f00df9d4dd6361bbd9b34c305b8834ce122,Taqueria Mi Trailita,,4.6,78723
"3124 Manor Rd, Austin, TX 78723, USA",0ea00bb9a6797795f0d526a3075b7619407d0e0d,La Fruta Feliz,,4.4,78723
"8415 Research Blvd, Austin, TX 78758, USA",65d5c095fa91422e56064e79756ad91d990c9270,Taco Cabana,1.0,3.5,78758
"9408 Dessau Rd, Austin, TX 78754, USA",1a6391e20e8b44ced99517b0d4094aeb675da06b,Ken's Tacos,2.0,4.5,78754
"6500-6548 Point N Dr, Austin, TX 78724, USA",088ddba4e9d76a24252ab4f4cee390f5f368849f,Tacos,,3.7,78724
"2525 W Anderson Ln #175, Austin, TX 78757, USA",337a623bacaac75f3181364298bca229bfc7d8ab,Dos Batos,2.0,4.4,78757
"4927 Craigwood Dr, Austin, TX 78725, USA",883355d853ca06aa2f4bb221a6f223205a05b5af,Pollos Asados El Norteño,,4.9,78725
"14010 FM 969, Austin, TX 78724, USA",5453782a14b56fcc39a977c90d7f54469831c1ab,Welcome to alexandra,,4.9,78724
"413 Bastrop Hwy, Austin, TX 78741, USA",fd1e3c635ec97eaa6adb63be769a2ee1ecfd74e7,Mama'S Tacos,,4.0,78741
"1201 Barbara Jordan Blvd #1300, Austin, TX 78723, USA",c4b32c0cb6597986466aa52cef756f3ad87dc359,Chipotle,1.0,4.2,78723
"2110 E Riverside Dr, Austin, TX 78741, USA",267d5d4f3ccb2cea5d3adf95df500dd72b1aa6d2,Taquerias Arandinas,2.0,4.0,78741
"6513 N Interstate 35, Austin, TX 78752, USA",e3b839045c2e346e05b551fb576ca2813f68b4a8,Pappasito's Cantina,,4.1,78752
"9320 N Lamar Blvd, Austin, TX 78753, USA",c9235d709b3783618b5e4eb0b521261afb5e9915,El Tacorrido,2.0,4.2,78753
"10910 N FM 620, Austin, TX 78726, USA",89eedea1838af64888719466bbd1ecd561578cfc,Tacos Y Tortas Marus,,4.7,78726
"8300 N FM 620, Austin, TX 78726, USA",fc09e5a0f8b1a440f079ea1484a47bf035d24fed,Flores Mexican Restaurant,,3.7,78726
"1779 Wells Branch Pkwy # 108, Austin, TX 78728, USA",dcc677cc3b7fa592e0b970cdda07608e3014e4e5,El Faro,1.0,4.5,78728
"11200 Research Blvd, Austin, TX 78759, USA",b72123241a10cd93f24975c3f52d33a12f2c3775,Top Taco,,4.7,78759
"14611 MoPac Expy # 103, Austin, TX 78728, USA",b2b3077014d00f2e2cf6ca7be2ea0ca6ec1a10e9,Ramos Restaurant III,1.0,4.5,78728
"14735 Bratton Ln, Austin, TX 78728, USA",772fd4186a3fa7a5ab552d54360219eb82037da3,Polvos Mexican Restaurant,2.0,2.9,78728
"13450 US-183, Austin, TX 78729, USA",76688ec62fc1f72ebec7a263df7ac41974166326,La Tapatia,1.0,3.9,78729
"13233 Pond Springs Rd #301, Austin, TX 78729, USA",e49e7b1b477710b37e77df710651234945ce4b4d,Jardin Corona,1.0,4.3,78729
"8650 Spicewood Springs Rd, Austin, TX 78759, USA",2b9c97037e76dc229619553c7eaaf8c5ef0e6865,Camino Real,2.0,3.9,78759
"2905 Pearce Rd, Austin, TX 78730, USA",132d3d6640cb382f0e61837f1bf81f55f643c977,Ski Shores Cafe,2.0,4.1,78730
"10601 Ranch to Market Road 2222, Austin, TX 78730, USA",d7cf839fd52f633e98774fa669c5cc2957f05806,Salsas Mexican Cuisine & Cantina,,3.6,78730
"11404 Ranch Rd 2222 Suite 4, Austin, TX 78730, USA",d4c6ca39c89e68b3bc09cde017d539b467ace032,Papa Murphy's Take 'N' Bake Pizza,1.0,4.4,78730
"9400 Arboretum Blvd, Austin, TX 78759, USA",f825e58b868ec8d39b0c4aa510ac1a29bf3598eb,Z'Tejas Mexican Restaurant and Grill,2.0,4.0,78759
"5770 N Mopac Expy #500, Austin, TX 78731, USA",a7efc8afd52ffa869b07e44508f7ff0e3b7b871c,ZuZu Handmade Mexican Food,2.0,4.1,78731
"3800 Dry Creek Dr, Austin, TX 78731, USA",289860f1cc04869b8876fdabbaf20da54822adf7,Wild Taco 2,,,78731
"3573 Far West Blvd, Austin, TX 78731, USA",3ee3217e5ecc71d2237fe53ddb05f544cae69e39,Kneaded Pleasures Pizza Cafe,1.0,3.9,78731
"6516, 5204 Ranch Rd 2222, Austin, TX 78731, United States",b6cebf98e0487c859f5482b1c064e5be395c8ef0,County Line,2.0,4.3,78731
"6812 Ranch Rd 620 N, Austin, TX 78732, USA",dc94d95f64f00158331556e9c4186a9ee2272b3d,Tacos Don Chuy,,5.0,78732
"1703 Ranch Rd 620 S, Lakeway, TX 78734, USA",64481fac865ea0c832f1754a3774c9e57f397fd3,Taco Bell,1.0,4.0,78734
"1945 Medical Dr Suite 100, Lakeway, TX 78734, USA",72efc62d5ec106420bf95f9f1c23e0e9d0db319d,Torchy's Tacos,,4.5,78734
"11715 Bee Caves Rd, Austin, TX 78738, USA",2aa5b7c6c3f95e218e7c442163c422072f2a64a1,Los Pinos,,4.1,78738
"3801 N Capital of Texas Hwy, Austin, TX 78746, USA",ef158e597d3ac31ee121de07199b2ff0c63521c9,Maudie's Milagro,2.0,4.2,78746
"6001 W William Cannon Dr # 301, Austin, TX 78749, USA",5cd3f438aef14347555c0c01037291d2f881d40a,Hecho En Mexico,2.0,4.4,78749
"1700 Ranch Rd 620 N #110, Austin, TX 78734, USA",7d8301e6e9372a44c6695ffdba16d5d75a71ed5a,Don Mario Mexican Restaurant,2.0,4.4,78734
"2127 Lohmans Crossing Rd, Austin, TX 78734, USA",712916a3d0348c7be7b497a57cc66544b9eb5e7b,Flores Mexican Restaurant,2.0,3.9,78734
"1200 Lakeway Dr, Lakeway, TX 78734, USA",84cf4ad9108167ba655cdf5c4805c796d1acb59a,Cafe Lago,2.0,4.3,78734
"4919 Hudson Bend Rd, Austin, TX 78734, USA",5771ccbd72ab872cf30c6177d926db20e6d66a68,Los Pinos Mexican Restaurant,2.0,4.0,78734
"6116 W US Hwy 290 Service Rd, Austin, TX 78735, USA",3658538b8afb8a4b37215c4e8ec1c829f1c12e22,Taqueria Chapala 3,2.0,4.4,78735
"5030 W US Hwy 290 Service Rd, Austin, TX 78735, USA",b068962ef6b281e0a3b92649d4590e54d646a49b,Serranos Cocina y Cantina - Mopac,2.0,4.3,78735
"5446 US-290, Austin, TX 78735, USA",f1c259903cfd7461c38c9b1039e7b0a073a4f0d4,Donut Taco Palace I,2.0,4.4,78735
"7720 TX-71, Austin, TX 78735, USA",987448870b1321e83c201d092556ab3329af624a,Jack Allen's Kitchen Oak Hill,2.0,4.6,78735
"5033 W US Hwy 290 Service Rd, Austin, TX 78746, USA",c5878b9a2fff0f065fd418ea209ec919134cc293,Taco Ranch,1.0,3.4,78746
"6705 W US Hwy 290 Service Rd Ste 608, Austin, TX 78735, USA",7d43b094fc67fc35a4b8953476f671641e86c525,Chinos Banditos,,4.7,78735
"1728 Barton Springs Rd, Austin, TX 78704, USA",66bbf61a9a69c5bc038ade813ca4d1f9b113aaa9,Chuy's,2.0,4.2,78704
"9500 S IH 35 Frontage Rd, Austin, TX 78748, USA",cac26ba5d6117ae66ee9d58bda8c4f5e8f83b49c,Serranos Cocina y Cantina,2.0,4.0,78748
"3201 Bee Caves Rd #122, Austin, TX 78746, USA",7f487a4e8706d4a4f4c1bdcb00397b770ab92eb9,Las Palomas,2.0,4.1,78746
"9201 US-290, Austin, TX 78736, USA",804c0283febaec07c57145413236046aebe430b9,Taco Brother,,5.0,78736
"7001 Oak Meadow Dr, Austin, TX 78736, USA",20a694f87104ccd8a6fa6df8bedf53e126919f71,Donn's Texas BBQ,2.0,4.1,78736
"12701 Nutty Brown Rd, Austin, TX 78737, USA",9b9779a4d691fc696c5378f5c77c1144d47771e9,Tia's Kitchen,,4.9,78737
"10900 US-290, Austin, TX 78737, USA",2b5a1dcdec9ed436ee6d3eff61f70e1458e2ff7e,Taqueria La Escondida 2,,3.6,78737
"Austin, TX 78737, USA",e9ef9cdb8870520006e1f02f85a230ff07ef116a,Flores #2,,4.6,78737
